Fecha,Producto ,region,Canal,unidades_vendidas,Precio Unitario,ingreso
2025-10-11,Teclado,Norte,Online,1,44.44,"44,44 €"
2024-12-03,Webcam,Oeste,Tienda,4,65.85,"263,40 €"
29/12/2025,Teclado,Centro,Distribuidor,3,37.07,"111,21"
2025-12-30,Mouse,Oeste,ON-LINE,1,25.25,"25,25 €"
2025-08-27,Webcam,Sur,online,2,64.65,"129,30"
17/12/2025,Teclado,Centro,Tienda,5,47.6,"238,00"
2024-02-11,Auriculares,Centro,Tienda,4,90.38,"361,52"
2025-11-13,Auriculares,Oeste,Tienda Fisica,5,89.15,"445,75"
2025-03-29,Mouse,Norte,Tienda,3,25.62,"€76,86"
2025-09-15,Monitor,centro,Tienda,2,228.81,"457,62"
2025-09-28,Monitor,?,Online,1,233.4,"233,40"
2024-10-25,Auriculares,Sur,on-line,3,90.89,"272,67"
2025-11-21,Monitor,Este,Online,3,219.88,"659,64 €"
2024-08-07,Teclado,Este,Online,1,44.91,"44,91"
2025-05-21,Mouse,Norte,Tienda,3,25.16,"€75,48 €"
2024-11-26,Webcam,Norte,Online,1,65.7,"65,70 €"
09-03-2024,Webcam,Centro,Online,4,62.34,"249,36"
2024-07-03,Teclado,Sur,Online,3,43.96,"131,88 €"
2024-05-31,Auriculares,Oeste,Online,5,88.4,"442,00"
2025-08-05,Monitor,sur,Tienda,4,215.15,"860,60"
2024-10-18,Webcam,Sur,Distribuidor,5,52.47,"262,35"
2024-11-21,Webcam,Oeste,TIENDA,1,63.57,"63,57"
2025-11-22,Mouse,Centro,Online,1,26.24,"26,24 €"
2024-01-20,Auriculares,Oeste,Tienda,5,91.49,"457,45"
2024-05-14,Auriculares,?,Online,3,87.2,"261,60"
2025-05-14,Mouse,Sur,Online,2,25.48,"50,96"
2024-12-21,Webcam,  norte ,Tienda,1,65.03,"65,03"
16/04/2024, Monitor,norte,Tienda,1,213.5,"213,50"
2024-07-13,Monitor,Sur,online,3,229.01,"687,03"
,Teclado,Centro,Tienda,4,46.85,"187,40"
21/02/2024,Webcam,Este,DISTRIBUIDOR,4,50.45,"€201,80 €"
2025-11-12,Mouse,Norte,Online,3,24.93,"74,79 €"
2025-06-07,Mouse,Este,Distribuidor,3,20.03,"60,09 €"
05-29-2024,Auriculares,sur,Online,4,86.78,"347,12 €"
2024-03-14,Auriculares,norte,Online,-4,91.54,"183,08"
2024-07-02,Webcam,Sur,Tienda,3,NULL,"€179,13"
2024-12-21,Mouse,Centro,online,null,25.92,"25,92"
2025-01-02,Monitor,norte,Tienda,3,225.12,"675,36 €"
20/11/2025,Mouse,Centro,Online,1,25.24,"25,24"
2025-06-04,Mouse,Sur,Online,5,25.65,"128,25"
2024-09-21,Mouse,Oeste,Tienda,1,24.77,"24,77"
2024-05-17,Auriculares,NORTE,online,5,93.88,"469,40"
2024-07-08,Teclado,Norte,Tienda,1,47.94,"47,94 €"
2024-12-08,Teclado,Sur,Tienda,5,44.03,"€220,15 €"
2025-10-11,Auriculares,?,Tienda,1,93.11,"93,11"
2025-12-06,Teclado,Centro,Online,1,44.51,"44,51"
2024-06-03,Teclado,Norte,Online ,5,42.41,"212,05"
2025-02-27,Teclado,CENTRO,Online,4,47.92,"191,68"
2025-12-26,Auriculares,Norte,Distribuidor,4,73.99,"295,96"
2025-03-31,Teclado,Este,Online,2,41.97,"83,94 €"
2025-11-30,Monitor,Sur,Tienda,1,201.04,"201,04 €"
2025-04-19,Teclado,Sur,Online ,5,45.25,"226,25 €"
2024-02-04,Mouse,Este,Tienda,4,25.62,"102,48"
2025-06-28,AURICULARES,sur,Tienda física,3,89.93,"269,79"
2024-11-05,Mouse,Norte,Online,4,n/a,"99,00"
2025-10-30,Mouse,Sur,Distribuidor,1,19.98,"19,98"
2024-11-28,Teclado,Este,Online,5,46.03,"230,15 €"
2025-08-20,Mouse,Centro,ONLINE,1,26.33,"26,33"
2025-09-17,Auriculares,Oeste,Tienda,7416,91.55,"274,65"
2025-08-09,Webcam,Norte,Online,3,64.3,"192,90"
2024-09-08,Monitor,Norte,Online,1,222.56,"222,56"
2024-05-20,Mouse,Norte,Distribuidor,5,21.11,"105,55 €"
2024-12-15,Auriculares,Oeste,Online,3,92.15,"276,45"
2024-07-15,Auriculares,Norte,Online ,3,97.36,"292,08"
2024-11-30,Auriculares,Norte,Online,3,91.48,"274,44"
2024-12-29,Monitor,NORTE,Tienda,3,224.62,"673,86"
2025-12-30,Teclado,Norte,Distribuidor,2,38.05,"76,10"
2024-12-16,Teclado,Este,Online,2,48.06,"96,12 €"
2025-11-26,Auriculares,Sur,Online,2,88.93,"177,86"
2025-08-19,Teclado,Este,Distribuidor ,NA,37.48,"74,96"
2025-11-12,Monitor,Norte,DISTRIBUIDOR,3,179.67,"539,01 €"
2024-05-15,MONITOR,oeste,Tienda,1,217.72,"217,72 €"
2025-11-11,Auriculares,Norte,Tienda Fisica,5,87.6,"438,00"
2025-12-22,Auriculares,Centro,Tienda,3,92.09,"276,27"
2025-06-12, Mouse,Este,Online,1,25.78,"25,78 €"
02-21-2024,Mouse,Este,Online,3,25.73,"77,19"
2025-10-23,Webcam,Sur,Distribuidor,2,51.9,"€103,80"
2025-12-09,MOUSE,Norte,Tienda Fisica,1,25.17,"25,17 €"
2025-10-03,Auriculares,Sur,Distribuidor,4,74.23,"296,92"
2025-08-23,Auriculares,Oeste,DISTRIBUIDOR,3,74.71,"224,13 €"
2024-11-10,Auriculares,Oeste,Distribuidor,5,75.91,"379,55"
02/04/2024,Monitor,Norte,Tienda,3,210.14,"630,42"
2024-12-06,Monitor,Este,Tienda,2,217.36,"434,72 €"
2024-01-05,Monitor,Este,Tienda,1,213.94,"213,94"
2025-11-05,Mouse,  Este ,DISTRIBUIDOR,2,NULL,"41,24 €"
2024-12-13,Teclado,  CENTRO ,Tienda,2,44.6,"89,20"
05-12-2024,Auriculares,  Centro ,TIENDA,N/A,93.99,"€375,96"
2024-01-31,Mouse,Centro,Distribuidor,2,20.53,"41,06"
2025-05-20,Mouse,Norte,Distribuidor,5,20.94,"104,70 €"
2024-12-25,Monitor,este,Tienda,5,217.83,"€1.089,15"
2024-12-29,Monitor,CENTRO,Online,5,214.57,"1.072,85"
2025-11-22,Mouse,Sur,Online,4,24.36,"97,44 €"
06-13-2025,Teclado,Norte,distribuidor,1,38.02,"38,02"
2024-11-06,Teclado,oeste,DISTRIBUIDOR,1,39.63,"39,63"
2024-11-25,TECLADO,Sur,Distribuidor,2,38.21,"76,42"
2025-08-27,Webcam,Sur,online,2,64.65,"129,30"
2025-12-25,Webcam,OESTE,on-line,4,66.38,"€265,52 €"
11-11-2025,Mouse,Centro,Tienda,5,24.81,"124,05"
10/01/2025,Auriculares,Este,Distribuidor,5,75.63,"378,15"
2024-12-10, Auriculares,Este,Distribuidor,1,75.33,"75,33"
2024-11-17,Monitor,Sur,Online,1,217.23,"€217,23"
2024-07-16,Teclado,Centro,Distribuidor,3,37.66,"€112,98"
2025-01-19,Auriculares,oeste,Distribuidor,1,77.01,"77,01"
01/10/2024,Teclado,Centro,Online,4,46.07,"184,28 €"
2024-04-18,Webcam,desconocida,Online,2,64.1,"128,20"
2025-06-03,Monitor,NORTE,Distribuidor,2,181.68,"363,36"
2025-11-15,Teclado,Centro,online,N/A,46.42,"92,84"
2024-12-14,Mouse,Sur,Online,1,24.34,"24,34"
2024-02-24,Teclado,Centro,Tienda,2,48.06,"96,12 €"
2025-12-09,Teclado,Sur,Tienda,3,45.21,"135,63"
2025-12-25,Monitor,Sur,ONLINE,3,221.93,"665,79"
2024-05-31,Auriculares,Oeste,Online,5,95.48,"477,40 €"
2025-09-19,Monitor,Oeste,Tienda,-,226.89,"907,56 €"
2025-11-14,Mouse,Este,Tienda,2,24.25,"48,50 €"
2024-08-26,Auriculares,CENTRO,Tienda,3,90.95,"272,85"
2025-02-04,Mouse,Oeste,Online,4,25.24,"100,96"
2025-12-31,Webcam,Norte,Online,2,66.14,"132,28"
2025-12-30,Monitor,Centro,distribuidor,4,181.17,"724,68"
2025-06-08,Teclado,Oeste,Tienda Fisica,5,46.37,"231,85"
2024-10-15,Mouse,Oeste,Tienda,5,24.37,"121,85"
2025-11-11,Mouse,Oeste,Tienda,5,24.33,"121,65"
2025-02-19,Mouse,NORTE,Distribuidor,1,20.62,"20,62"
12/11/2025,Mouse,Norte,Distribuidor,3,20.73,"62,19 €"
2024-05-20,Auriculares,Norte,Online,5,88.57,"442,85 €"
2025-09-17,Webcam,Sur,Tienda,1,66.94,"66,94"
2025-12-17,Mouse,Norte,Online,2,24.29,"48,58"
2025-04-06,Webcam,Centro,Tienda,2,63.92,"127,84 €"
2025-12-25,Webcam,OESTE,on-line,4,66.38,"€265,52 €"
09/10/2024,Mouse,Sur,Online,4,24.34,"97,36 €"
07-03-2025,Monitor,OESTE,Distrib.,5,172.75,"863,75 €"
2024-06-03,MONITOR,Sur,online,2,226.29,"452,58"
2025-05-30,Mouse,Norte,Tienda,5,24.56,"122,80 €"
2025-11-09,Mouse,Sur,Online,3,25.5,"76,50"
2024-09-04,Auriculares,Centro,on-line,1,93.14,"€93,14 €"
2025-03-31,Webcam,Sur,Tienda,5,65.59,"327,95"
2024-12-06,Mouse,Sur,Distribuidor,2,21.04,"42,08"
2024-07-08,Webcam,Sur,on-line,3,60.72,"182,16"
2025-08-30,Mouse,Este,Tienda,1,25.51,"25,51 €"
2025-11-03,Mouse,Norte,Tienda,3,24.4,"73,20"
2024-04-10, Mouse,Norte,Online,1,26.34,"26,34 €"
27/02/2024,Webcam,Norte,Distribuidor,5,54.0,"270,00 €"
2025-07-19,Mouse,Oeste,Online,2,24.0,"48,00"
2024-03-13,Teclado,Centro,Distribuidor,4,37.54,"150,16 €"
2024-09-10,Mouse,Norte,Tienda Fisica,5,25.07,"125,35 €"
2024-12-02,Auriculares,Sur,Online,3,87.3,"261,90"
11-27-2024,Monitor,Sur,Tienda,2,205.88,"411,76"
2024-02-19,Auriculares,Norte,Tienda,1,93.54,"93,54 €"
2024-02-19,Webcam,Norte,Distribuidor,3,51.37,"154,11"
2024-02-02,Mouse,?,Distribuidor,5,20.03,"100,15"
2025-11-16,Mouse,norte,Tienda,1,24.83,"24,83"
,Mouse,Centro,Online,2,26.12,"219,21"
2024-03-30,Teclado,SUR,Online,1,45.22,"45,22"
2025-11-13,Monitor,SUR,Tienda,2,227.19,"454,38"
03/02/2024,Webcam,  Sur ,Online ,4,63.35,"253,40 €"
2025-12-17,Teclado,Norte,Distribuidor,2,36.58,"73,16"
2024-12-26,Webcam,Norte,Online,1,61.7,"61,70"
2024-08-06,Webcam,Sur,Distribuidor,1,51.05,"51,05"
2025-12-29,Mouse,Oeste,Tienda,5,24.51,"122,55"
2024-12-22,Auriculares,NORTE,Distribuidor,3,77.53,"232,59"
2024-08-31,Auriculares,Centro,Distribuidor,5,74.24,"371,20 €"
2024-11-07,Teclado,Oeste,Online,5,45.81,"229,05"
2025-03-18,Teclado,Norte,Distribuidor,4,35.65,"142,60 €"
2024-11-18,Mouse,Este,Distribuidor,4,20.85,"83,40"
2025-10-05,Auriculares,  Norte ,Online,5,89.37,"446,85 €"
2025-03-13,Teclado,Sur,Online,1,45.02,"45,02"
2024-11-15,Teclado,Oeste,Online,4,46.54,"186,16"
2025-10-23,Mouse,Este,Tienda,2,23.59,"47,18 €"
2024-08-23,Monitor,Oeste,Distribuidor,3,184.64,"553,92 €"
2024-07-21,Mouse,Este,online,3,23.63,"70,89"
2025-04-29,Teclado,Norte,Online,4,43.43,"173,72"
2025-03-01,Auriculares,Sur,Distribuidor,4,72.89,"291,56"
2024-09-23,Mouse,Norte,Online,4,25.59,"102,36"
2024-09-24,Auriculares,Oeste,Online,1,90.93,"90,93 €"
2025-03-15,Mouse,Centro,Tienda,2,24.36,"48,72 €"
2025-08-20,Teclado,Centro,Tienda,2,44.0,"88,00"
2025-01-07,Auriculares,Centro,Online,4,85.82,"€343,28"
2025-11-16,Teclado,Norte,Online ,1,43.7,"43,70"
2024-04-16,Teclado,centro,Tienda,5,44.87,"224,35 €"
2025-11-17,Mouse,Centro,Online,4,23.85,"95,40 €"
16/09/2024,Teclado,Norte,Distribuidor,3,35.86,"€107,58 €"
2024-01-31,Webcam,Sur,Tienda,2,68.91,"€137,82 €"
02/03/2025,Auriculares,CENTRO,Online,1,86.74,"86,74"
12-18-2024,Auriculares,Este,Tienda Fisica,1,87.92,"87,92"
10/02/2024,Teclado,Este,Online,null,43.5,"43,50"
2025-06-25,Mouse,Este,Online,2,24.85,"49,70"
2025-10-17,Mouse,Centro,Tienda,2,25.23,"50,46"
2025-12-13,Mouse,Sur,Tienda,5,25.66,"128,30"
11/12/2025,Mouse,  Este ,Online,3,25.51,"76,53"
,Auriculares,Oeste,Online,1,86.22,"86,22 €"
11-14-2025,Auriculares,Centro,Distribuidor,4,75.33,"301,32 €"
2024-11-24,Auriculares,Este,Online,3,89.93,"269,79 €"
2025-08-18,Mouse,Oeste,on-line,1,24.32,"24,32 €"
2024-11-18,Auriculares,Norte,Online ,1,88.91,"88,91"
2024-12-02,AURICULARES,Sur,Tienda,1,89.11,"89,11"
,Mouse,Norte,Online,2,26.31,"52,62"
2024-12-30,MOUSE,Norte,Online,1,25.19,"25,19"
2024-06-03,MOUSE,Oeste,tienda,3,24.71,"74,13 €"
2025-12-12,Auriculares,Norte,Tienda,4,93.56,"374,24"
2025-11-26,Monitor,Este,Distribuidor,3,183.17,"623,68"
2025-12-13,Mouse,Oeste,Online,2,25.41,"50,82 €"
2024-12-20,Mouse,Centro,Online,4,25.3,"€101,20"
2025-10-01,Teclado,ESTE,Tienda,5,44.37,"221,85"
2024-12-19,Mouse,Oeste,Online,3,25.35,"76,05"
2024-08-13,Teclado,Norte,Online,4,46.21,"€184,84"
2025-07-27,Mouse,Sur,Tienda,3,24.65,"73,95 €"
22/03/2025,Mouse,Este,Distribuidor,3,19.73,"59,19"
06-02-2024,Auriculares,Sur,Tienda,5,87.14,"435,70"
2025-08-01,Mouse,Sur,Tienda,4,23.86,"95,44 €"
2024-03-11,Monitor,Este,distribuidor,2,183.41,"366,82"
2025-02-19,Mouse,Norte,Online,5,25.41,"127,05"
2025-06-12,Webcam,Norte,Tienda,5,61.61,"308,05"
2025-11-27,Mouse,Norte,Online,5,24.56,"122,80"
2025-10-29,Teclado,Norte,Online,5,46.42,"232,10"
04/08/2025,Webcam,OESTE,Online,4,63.23,"252,92"
2025-08-05,Auriculares,Oeste,Tienda,5,89.01,"445,05"
2025-01-04,Teclado,Oeste,Tienda,3,46.3,"138,90"
2025-09-02,Mouse,Oeste,on-line,1,24.21,"24,21"
2024-12-15,Mouse,Norte,Tienda,3,24.01,"€72,03"
2024-12-16,Teclado,Sur,Online ,5,46.38,"231,90 €"
2025-06-05,Mouse,Sur,Online,1,23.62,"23,62 €"
2024-11-01,Mouse,Sur,tienda,4,24.87,"99,48"
2024-11-20,Mouse,CENTRO,Online,5,24.51,"€122,55 €"
2024-11-24,Mouse,CENTRO,Distribuidor,1,20.93,"20,93 €"
2025-11-06,Teclado,Oeste,Distribuidor,4,36.47,"145,88 €"
2024-12-10,Teclado,CENTRO,Online,4,44.11,"176,44"
2024-11-27,Mouse,Sur,Tienda,3,25.93,"77,79"
2024-04-07,Monitor,Norte,Distribuidor,2,n/a,"359,32"
15/05/2025,Auriculares,Este,Online,4,87.45,"349,80"
18/12/2025,Webcam,Centro,Tienda,4,63.21,"252,84"
2025-03-31,Teclado,Centro,Online,3,47.27,"571,41"
2025-04-15,Teclado,Oeste,Online,3,48.9,"146,70"
2025-03-06,Teclado,Norte,Tienda Fisica,3,45.16,"135,48 €"
2025-06-22,Auriculares,Norte,Online,3,n/a,"273,36 €"
,Mouse,Este,Tienda,-,25.14,"€75,42"
2025-01-11,Auriculares,Sur,Online,5,82.14,"410,70"
2025-12-11,Teclado,Norte,Online,4,45.69,"182,76"
2024-09-17,Mouse,Oeste,Online,4,24.86,"99,44 €"
2025-11-14,Mouse,Sur,Tienda física,1,24.93,"24,93 €"
2025-03-03,Teclado,Oeste,Online,4,46.89,"187,56"
10-13-2025,Teclado,Este,Online,2,NULL,"87,30"
2024-11-04,Auriculares,Norte,Online,1,95.44,"95,44"
2025-01-26,Teclado,Norte,Distribuidor,4,38.1,"152,40"
2024-06-19,Auriculares,Centro,Tienda,4,85.1,"340,40"
2024-12-20,Webcam,Norte,Tienda,2,65.79,"131,58"
2025-06-25,Mouse,Este,Online,3,25.39,"76,17"
2024-11-06,Webcam,Este,Distribuidor,3,50.7,"152,10 €"
2025-07-22,Teclado,Norte,Online,1,44.12,"44,12"
2024-04-20,Mouse,Sur,Online,1,25.08,"25,08"
2024-03-24, Mouse,desconocida,Online,2,25.93,"51,86 €"
2024-09-06,Auriculares,Norte,Tienda,5,87.01,"435,05 €"
2025-08-14,Mouse,Oeste,Online ,4,25.26,"101,04"
08/04/2025,Auriculares,Norte,Tienda,5,86.69,"433,45"
2024-11-30,Mouse,Oeste,Online,1,24.6,"24,60 €"
30/04/2025,Mouse,Norte,Online,3,24.47,"73,41"
26/08/2024,Mouse,Sur,TIENDA,5,24.9,"124,50"
2025-02-01,Webcam,Oeste,Tienda,1,63.54,"63,54"
2024-12-07,Auriculares,Centro,Distribuidor,1,75.74,"75,74"
2025-09-21,Webcam,centro,Tienda Fisica,4,65.48,"261,92 €"
2024-08-09,Monitor,NORTE,Tienda,2,218.28,"436,56 €"
2025-12-13,Webcam,Norte,Tienda,4,64.16,"256,64"
2024-07-16,Monitor,Sur,Tienda,1,212.99,"212,99"
2025-07-13,Auriculares,  Norte ,Tienda,1,83.61,"83,61 €"
2025-08-19,Monitor,Oeste,Tienda,1,225.22,"225,22 €"
2024-03-15,Auriculares,Oeste,Online,2,91.13,"182,26"
2025-10-03,Monitor,Sur,Tienda,3,210.7,"632,10"
2024-11-16,Monitor,Este,Distribuidor,3,188.17,"564,51 €"
2024-08-11,Teclado,Centro,Online,5,45.19,"225,95 €"
2024-11-08, Teclado,  Norte ,Online,2,46.15,"92,30"
2025-11-10,Auriculares,Norte,Distribuidor,1,72.53,"72,53"
2025-10-04,Webcam,Oeste,Tienda,4,65.76,"263,04"
2025-12-03,AURICULARES,Oeste,Tienda,4,87.83,"351,32"
2024-12-12,Webcam,Oeste,Distribuidor,5,50.97,"254,85 €"
2025-02-20,Auriculares,Norte,Online,1,86.0,"86,00"
2025-10-10,Teclado,  Norte ,Online,3,43.62,"130,86 €"
2025-10-29,Teclado,  Oeste ,Online,-4,47.51,"47,51 €"
2025-08-08,Teclado,Centro,Online,3,45.89,"137,67"
2025-10-25,Teclado,OESTE,ONLINE,3,44.54,"133,62"
2025-11-01,Teclado,Este,ONLINE,1,45.33,"45,33"
2024-06-23,Mouse,Centro,Online,4,25.52,"102,08 €"
2025-08-10,Webcam,Centro,Tienda física,1,62.76,"62,76"
2024-08-17,Mouse,Norte,Tienda,3,23.95,"71,85 €"
2024-05-06,Mouse,Centro,Tienda,4,25.55,"102,20"
2024-08-13,Auriculares,Oeste,ONLINE,4,94.13,"376,52"
2024-07-11,Auriculares,Sur,Tienda,2,92.55,"185,10"
2024-12-15,Teclado,Sur,TIENDA,1,45.54,"45,54"
17/02/2025,Webcam,Este,Tienda,5,62.79,"313,95"
2024-12-08,Mouse,centro,online,4,23.73,"94,92"
2024-04-06,Mouse,Este,Online,5,25.04,"125,20"
2024-06-24,MOUSE,Norte,Tienda,3,25.39,"76,17"
2024-05-30,Webcam,Este,Online,1,65.37,"65,37"
09-25-2024,Teclado,Este,Distribuidor,2,35.94,"71,88"
2025-03-09,Auriculares,Este,Distribuidor,1,74.15,"74,15 €"
2025-11-02,Mouse,Sur,Online,null,25.66,"76,98"
2024-12-06,Monitor,Centro,Online,1,220.52,"220,52"
2025-11-06,Mouse,Oeste,tienda,4,24.03,"96,12"
2025-12-03,Auriculares,Norte,TIENDA,2,89.25,"178,50 €"
2024-08-03,Webcam,Norte,Tienda,4,66.38,"265,52"
2025-06-03,Teclado,Este,Tienda,1,44.46,"44,46"
2025-02-09,Auriculares,Norte,Online,2,88.63,"177,26 €"
2024-12-30,Mouse,Este,DISTRIBUIDOR,4,20.57,"82,28"
2025-12-05,Teclado,Este,Tienda,4,45.98,"183,92"
2025-05-03,AURICULARES,Centro,Online,2,88.66,"177,32"
2024-12-28,Teclado,Este,ONLINE,5,46.29,"231,45"
14/12/2024,Auriculares,Norte,Distribuidor,1,72.52,"72,52 €"
2024-12-29,Auriculares,Sur,Tienda,3,89.59,"268,77 €"
2024-06-22,Webcam,Oeste,Online,5,64.24,"321,20"
2025-08-17,Auriculares,Norte,Tienda,5,91.98,"459,90 €"
20/07/2025,Mouse,Centro,Distribuidor,2,20.97,"41,94"
2024-11-24,Mouse,Este,Online,2,24.8,"49,60"
2025-08-07,Auriculares,Este,Online,3,96.66,"289,98 €"
2025-08-19,Auriculares,Sur,Tienda,4,91.25,"365,00"
2025-03-15,Mouse,Sur,Distribuidor,2,19.61,"39,22"
04-22-2024,Monitor,Oeste,Tienda,5,221.96,"€1.109,80"
2025-11-09,Teclado,Sur,ONLINE,1,46.03,"46,03 €"
2024-10-30,Auriculares,centro,Online,5,94.83,"474,15 €"
02-16-2025,Monitor,sur,Online,4,215.8,"863,20"
2024-04-17,Auriculares,Centro,on-line,2,88.93,"177,86"
2025-07-20,Teclado,Norte,Tienda,2,47.57,"95,14"
2024-07-14,Mouse,Norte,Distribuidor,1,21.33,"€21,33 €"
2025-07-03,Mouse,Oeste,on-line,3,23.63,"70,89"
2024-12-13,Auriculares,Oeste,Tienda física,3,90.06,"270,18 €"
2025-12-11,Auriculares,Sur,Distribuidor ,2,73.26,"146,52"
2025-12-17,Webcam,?,Tienda,4,63.51,"254,04"
2025-05-05,Auriculares,Oeste,Online ,2,87.99,"175,98 €"
2025-09-23,Mouse,Norte,Tienda,4,26.41,"105,64 €"
2025-10-14,Monitor,Norte,Online,2,218.81,"437,62"
2025-04-03,Webcam,  Sur ,Online,4,64.28,"€257,12"
23/03/2025,Auriculares,Norte,Online,2,85.43,"170,86"
2024-12-18,Mouse,Norte,Online,-,23.82,"47,64"
23/11/2024,Teclado,Sur,Tienda,5,45.57,"227,85"
2024-05-17,Mouse,Norte,Tienda física,3,24.92,"74,76"
2024-03-06,Teclado,Este,Online,2,47.43,"94,86 €"
2024-07-30,Mouse,Norte,Tienda,3,24.82,"74,46"
2025-11-23,Webcam,Norte,Online,2,63.37,"126,74"
,Webcam,Centro,Online,4,63.81,"255,24"
2024-12-24, Auriculares,  SUR ,Online,5,90.28,"451,40"
2024-12-21,Mouse,Este,Tienda,2,23.36,"46,72 €"
2025-12-10,Auriculares,Sur,Distribuidor,1,74.49,"74,49"
2024-08-04,Teclado,Centro,ONLINE,2,46.64,"93,28"
2025-11-28,Mouse,Sur,Online,2,23.53,"€47,06"
2025-06-25,Auriculares,Sur,Online,2,90.02,"180,04"
2024-10-27,Monitor,Norte,Online,2,216.3,"432,60"
2024-07-13,Auriculares,Sur,Tienda,3,90.46,"271,38 €"
2024-10-23,Teclado,OESTE,Tienda,3,44.96,"134,88"
2024-04-06,Auriculares,Sur,Tienda,5,92.61,"463,05"
29/05/2025,Auriculares,Sur,tienda,3,92.48,"277,44"
2024-11-08,Auriculares,Norte,Online,5,90.3,"451,50"
2024-10-11,Monitor,Norte,Online,-4,209.87,"209,87"
2024-08-16,Auriculares,Norte,Distribuidor,1,73.4,"73,40"
13/10/2024,Auriculares,SUR,Distribuidor,3,71.08,"€213,24 €"
2025-04-01,Mouse,Centro,Distribuidor ,2,20.22,"40,44"
2024-06-16,Teclado,desconocida,Online,5,46.53,"232,65 €"
2025-11-19,Monitor,Este,Online,4,223.74,"894,96 €"
2025-01-29,AURICULARES,  Oeste ,Tienda,2,90.08,"180,16"
05-29-2024,Auriculares,sur,Online,4,86.78,"347,12 €"
2024-02-07,Teclado,este,Online,2,46.02,"92,04 €"
2024-06-05,Teclado,Norte,Tienda,5,45.24,"226,20 €"
2024-11-07,Auriculares,Centro,Online,5,93.05,"465,25"
2024-05-06,Teclado,Oeste,Online,3,44.97,"134,91 €"
2025-09-19,Mouse,Oeste,Online,2,24.67,"49,34"
2025-05-02,Teclado,Norte,Online,3,43.21,"129,63"
2024-08-27,Teclado,Norte,Tienda,2,46.72,"93,44"
2024-02-02,Auriculares,Sur,Online ,5,90.52,"452,60"
2024-09-17,Monitor,Norte,Online,3,225.16,"675,48"
2024-12-31,Teclado,  oeste ,DISTRIBUIDOR,3,36.83,"110,49"
2024-08-02,AURICULARES,Centro,Online,5,91.25,"456,25"
2024-11-16,Mouse,Sur,Online,2,24.15,"48,30"
2024-12-09,Teclado,Oeste,Online,2,45.46,"90,92"
2025-02-08,Webcam,Centro,Tienda,1,65.68,"65,68 €"
2024-03-12,Auriculares,Norte,on-line,2,87.97,"175,94"
2025-12-31,Mouse,Este,Online,5,23.89,"119,45"
08-10-2024,Auriculares,Este,Online,3,94.03,"282,09"
2024-10-24,Teclado,Norte,Online,4,43.86,"175,44"
2024-08-09,Monitor,Este,Tienda Fisica,5,213.36,"1.066,80 €"
2024-11-09,Mouse,Norte,on-line,4,24.91,"99,64 €"
2025-10-19,Auriculares,Norte,Online,2,88.77,"177,54"
2025-11-23,Monitor,Sur,Online,5,221.11,"1.105,55"
2024-12-18,Teclado,norte,Tienda física,4,45.26,"181,04"
12-03-2024,Monitor,Oeste,Distribuidor,2,174.21,"348,42"
02/01/2024,Auriculares,oeste,Tienda,5,89.02,"445,10 €"
2024-03-14,Auriculares,Oeste,Distribuidor,1,74.83,"74,83"
2025-12-27,Mouse,Norte,Online,4,25.02,"100,08 €"
03/09/2025,Teclado,Norte,Online,3,46.16,"138,48"
2024-01-06,Webcam,Norte,Online,3,66.04,"198,12"
2025-11-17,Auriculares,Norte,online,1,87.0,"87,00 €"
2025-02-14,Auriculares,Centro,Online,2,90.82,"181,64"
2024-12-28,Monitor,NORTE,Tienda,1,225.89,"€225,89"
2025-06-22,Teclado,Centro,Online,1,44.16,"44,16"
2025-03-07,Mouse,Norte,Online,1,24.76,"24,76"
2025-03-25,Monitor,Norte,Online,1,215.22,"215,22 €"
2025-04-30,Teclado,Norte,Online,2,45.75,"91,50 €"
2024-07-12,Teclado,  Sur ,Online,3,46.25,"138,75"
2024-10-30,Mouse,Norte,Tienda Fisica,5,24.9,"124,50"
2024-11-02,Webcam,Norte,Online,3,60.42,"€181,26 €"
2024-01-16,Monitor,Centro,Tienda,1,213.88,"213,88"
2024-03-17,Auriculares,Norte,Tienda,5,94.62,"473,10"
2024-12-13,Auriculares,Sur,Tienda,3,91.75,"€275,25 €"
2024-11-25,Auriculares,Centro,Online,4,92.99,"371,96"
2025-03-07,Auriculares,  Centro ,Online,2,89.9,"179,80"
03-01-2024,Teclado,Centro,Distribuidor,4,35.31,"141,24 €"
2025-04-25,Mouse,Centro,TIENDA,5,25.41,"127,05"
09/12/2024,Mouse,Oeste,Online,1,25.7,"€25,70 €"
2025-08-12,Webcam,Sur,Online,2,66.12,"132,24 €"
2024-11-30,Mouse,Centro,Distribuidor,3,20.17,"€60,51"
2024-12-07,Monitor,Centro,Online,3,208.23,"624,69"
2024-05-12,Teclado,Centro,Distribuidor,1,36.77,"36,77"
2025-12-27,Mouse,Oeste,Tienda,5,25.44,"127,20"
09-10-2025,Teclado,Este,Online,2,46.0,"92,00 €"
2025-04-19,Mouse,Este,Tienda,1,24.89,"24,89"
2024-12-31,Teclado,  oeste ,DISTRIBUIDOR,3,36.83,"110,49"
2025-11-18,Teclado,Sur,Tienda,3,44.56,"133,68"
,Monitor,norte,Distribuidor,4,191.35,"765,40 €"
2025-11-14,Mouse,Este,Tienda,4,26.26,"105,04"
