fecha,producto,region,canal,unidades_vendidas,precio_unitario,ingreso
2024-12-06,Monitor,Este,Tienda,2.0,217.36,434.72
2024-01-05,Monitor,Este,Tienda,1.0,213.94,213.94
2025-11-05,Mouse,Este,Distribuidor,2.0,20.62,41.24
2024-12-13,Teclado,Centro,Tienda,2.0,44.6,89.2
2024-01-31,Mouse,Centro,Distribuidor,2.0,20.53,41.06
2025-05-20,Mouse,Norte,Distribuidor,5.0,20.94,104.7
2024-12-25,Monitor,Este,Tienda,5.0,217.83,1089.15
2024-12-29,Monitor,Centro,Online,5.0,214.57,1072.85
2025-11-22,Mouse,Sur,Online,4.0,24.36,97.44
2025-06-13,Teclado,Norte,Distribuidor,1.0,38.02,38.02
2024-11-06,Teclado,Oeste,Distribuidor,1.0,39.63,39.63
2024-11-25,Teclado,Sur,Distribuidor,2.0,38.21,76.42
2025-12-25,Webcam,Oeste,Online,4.0,66.38,265.52
2025-11-11,Mouse,Centro,Tienda,5.0,24.81,124.05
2025-01-10,Auriculares,Este,Distribuidor,5.0,75.63,378.15
2024-12-10,Auriculares,Este,Distribuidor,1.0,75.33,75.33
2024-11-17,Monitor,Sur,Online,1.0,217.23,217.23
2024-07-16,Teclado,Centro,Distribuidor,3.0,37.66,112.98
2025-01-19,Auriculares,Oeste,Distribuidor,1.0,77.01,77.01
2024-10-01,Teclado,Centro,Online,4.0,46.07,184.28
2024-04-18,Webcam,,Online,2.0,64.1,128.2
2025-06-03,Monitor,Norte,Distribuidor,2.0,181.68,363.36
2025-11-15,Teclado,Centro,Online,2.0,46.42,92.84
2024-12-14,Mouse,Sur,Online,1.0,24.34,24.34
2024-02-24,Teclado,Centro,Tienda,2.0,48.06,96.12
2025-12-09,Teclado,Sur,Tienda,3.0,45.21,135.63
2025-12-25,Monitor,Sur,Online,3.0,221.93,665.79
2024-05-31,Auriculares,Oeste,Online,5.0,95.48,477.4
2025-09-19,Monitor,Oeste,Tienda,4.0,226.89,907.56
2025-11-14,Mouse,Este,Tienda,2.0,24.25,48.5
2024-08-26,Auriculares,Centro,Tienda,3.0,90.95,272.85
2025-02-04,Mouse,Oeste,Online,4.0,25.24,100.96
2025-12-31,Webcam,Norte,Online,2.0,66.14,132.28
2025-12-30,Monitor,Centro,Distribuidor,4.0,181.17,724.68
2025-06-08,Teclado,Oeste,Tienda,5.0,46.37,231.85
2024-10-15,Mouse,Oeste,Tienda,5.0,24.37,121.85
2025-11-11,Mouse,Oeste,Tienda,5.0,24.33,121.65
2025-02-19,Mouse,Norte,Distribuidor,1.0,20.62,20.62
2025-11-12,Mouse,Norte,Distribuidor,3.0,20.73,62.19
2024-05-20,Auriculares,Norte,Online,5.0,88.57,442.85
2025-09-17,Webcam,Sur,Tienda,1.0,66.94,66.94
2025-12-17,Mouse,Norte,Online,2.0,24.29,48.58
2025-04-06,Webcam,Centro,Tienda,2.0,63.92,127.84
2024-10-09,Mouse,Sur,Online,4.0,24.34,97.36
2025-03-07,Monitor,Oeste,Distribuidor,5.0,172.75,863.75
2024-06-03,Monitor,Sur,Online,2.0,226.29,452.58
2025-05-30,Mouse,Norte,Tienda,5.0,24.56,122.8
2025-11-09,Mouse,Sur,Online,3.0,25.5,76.5
2024-09-04,Auriculares,Centro,Online,1.0,93.14,93.14
2025-03-31,Webcam,Sur,Tienda,5.0,65.59,327.95
2024-12-06,Mouse,Sur,Distribuidor,2.0,21.04,42.08
2024-07-08,Webcam,Sur,Online,3.0,60.72,182.16
2025-08-30,Mouse,Este,Tienda,1.0,25.51,25.51
2025-11-03,Mouse,Norte,Tienda,3.0,24.4,73.2
2024-02-27,Webcam,Norte,Distribuidor,5.0,54.0,270.0
2025-07-19,Mouse,Oeste,Online,2.0,24.0,48.0
2024-03-13,Teclado,Centro,Distribuidor,4.0,37.54,150.16
2024-09-10,Mouse,Norte,Tienda,5.0,25.07,125.35
2024-12-02,Auriculares,Sur,Online,3.0,87.3,261.9
2024-11-27,Monitor,Sur,Tienda,2.0,205.88,411.76
2024-02-19,Auriculares,Norte,Tienda,1.0,93.54,93.54
2024-02-19,Webcam,Norte,Distribuidor,3.0,51.37,154.11
2024-02-02,Mouse,,Distribuidor,5.0,20.03,100.15
2025-11-16,Mouse,Norte,Tienda,1.0,24.83,24.83
,Mouse,Centro,Online,2.0,26.12,219.21
2024-03-30,Teclado,Sur,Online,1.0,45.22,45.22
2025-11-13,Monitor,Sur,Tienda,2.0,227.19,454.38
2024-02-03,Webcam,Sur,Online,4.0,63.35,253.4
2025-12-17,Teclado,Norte,Distribuidor,2.0,36.58,73.16
2024-12-26,Webcam,Norte,Online,1.0,61.7,61.7
2024-08-06,Webcam,Sur,Distribuidor,1.0,51.05,51.05
2025-12-29,Mouse,Oeste,Tienda,5.0,24.51,122.55
2024-12-22,Auriculares,Norte,Distribuidor,3.0,77.53,232.59
2024-08-31,Auriculares,Centro,Distribuidor,5.0,74.24,371.2
2024-11-07,Teclado,Oeste,Online,5.0,45.81,229.05
2025-03-18,Teclado,Norte,Distribuidor,4.0,35.65,142.6
2024-11-18,Mouse,Este,Distribuidor,4.0,20.85,83.4
2025-10-05,Auriculares,Norte,Online,5.0,89.37,446.85
2025-03-13,Teclado,Sur,Online,1.0,45.02,45.02
2024-11-15,Teclado,Oeste,Online,4.0,46.54,186.16
2025-10-23,Mouse,Este,Tienda,2.0,23.59,47.18
2024-08-23,Monitor,Oeste,Distribuidor,3.0,184.64,553.92
2024-07-21,Mouse,Este,Online,3.0,23.63,70.89
2025-04-29,Teclado,Norte,Online,4.0,43.43,173.72
2025-03-01,Auriculares,Sur,Distribuidor,4.0,72.89,291.56
2024-09-23,Mouse,Norte,Online,4.0,25.59,102.36
2024-09-24,Auriculares,Oeste,Online,1.0,90.93,90.93
2025-03-15,Mouse,Centro,Tienda,2.0,24.36,48.72
2025-08-20,Teclado,Centro,Tienda,2.0,44.0,88.0
2025-01-07,Auriculares,Centro,Online,4.0,85.82,343.28
2025-11-16,Teclado,Norte,Online,1.0,43.7,43.7
2024-04-16,Teclado,Centro,Tienda,5.0,44.87,224.35
2025-11-17,Mouse,Centro,Online,4.0,23.85,95.4
2024-09-16,Teclado,Norte,Distribuidor,3.0,35.86,107.58
2024-01-31,Webcam,Sur,Tienda,2.0,68.91,137.82
2025-03-02,Auriculares,Centro,Online,1.0,86.74,86.74
2024-12-18,Auriculares,Este,Tienda,1.0,87.92,87.92
2024-02-10,Teclado,Este,Online,1.0,43.5,43.5
2025-06-25,Mouse,Este,Online,2.0,24.85,49.7
2025-10-17,Mouse,Centro,Tienda,2.0,25.23,50.46
2025-12-13,Mouse,Sur,Tienda,5.0,25.66,128.3
2025-12-11,Mouse,Este,Online,3.0,25.51,76.53
,Auriculares,Oeste,Online,1.0,86.22,86.22
2025-11-14,Auriculares,Centro,Distribuidor,4.0,75.33,301.32
2024-11-24,Auriculares,Este,Online,3.0,89.93,269.79
2025-08-18,Mouse,Oeste,Online,1.0,24.32,24.32
2024-11-18,Auriculares,Norte,Online,1.0,88.91,88.91
2024-12-02,Auriculares,Sur,Tienda,1.0,89.11,89.11
,Mouse,Norte,Online,2.0,26.31,52.62
2024-12-30,Mouse,Norte,Online,1.0,25.19,25.19
2024-06-03,Mouse,Oeste,Tienda,3.0,24.71,74.13
2025-12-12,Auriculares,Norte,Tienda,4.0,93.56,374.24
2025-11-26,Monitor,Este,Distribuidor,3.0,183.17,623.68
2025-12-13,Mouse,Oeste,Online,2.0,25.41,50.82
2024-12-20,Mouse,Centro,Online,4.0,25.3,101.2
2025-10-01,Teclado,Este,Tienda,5.0,44.37,221.85
2024-12-19,Mouse,Oeste,Online,3.0,25.35,76.05
2024-08-13,Teclado,Norte,Online,4.0,46.21,184.84
2025-07-27,Mouse,Sur,Tienda,3.0,24.65,73.95
2025-03-22,Mouse,Este,Distribuidor,3.0,19.73,59.19
2024-02-06,Auriculares,Sur,Tienda,5.0,87.14,435.7
2025-08-01,Mouse,Sur,Tienda,4.0,23.86,95.44
2024-03-11,Monitor,Este,Distribuidor,2.0,183.41,366.82
2025-02-19,Mouse,Norte,Online,5.0,25.41,127.05
2025-06-12,Webcam,Norte,Tienda,5.0,61.61,308.05
2025-11-27,Mouse,Norte,Online,5.0,24.56,122.8
2025-10-29,Teclado,Norte,Online,5.0,46.42,232.1
2025-08-04,Webcam,Oeste,Online,4.0,63.23,252.92
2025-08-05,Auriculares,Oeste,Tienda,5.0,89.01,445.05
2025-01-04,Teclado,Oeste,Tienda,3.0,46.3,138.9
2025-09-02,Mouse,Oeste,Online,1.0,24.21,24.21
2024-12-15,Mouse,Norte,Tienda,3.0,24.01,72.03
2024-12-16,Teclado,Sur,Online,5.0,46.38,231.9
2025-06-05,Mouse,Sur,Online,1.0,23.62,23.62
2024-11-20,Mouse,Centro,Online,5.0,24.51,122.55
2024-11-24,Mouse,Centro,Distribuidor,1.0,20.93,20.93
2025-11-06,Teclado,Oeste,Distribuidor,4.0,36.47,145.88
2024-12-10,Teclado,Centro,Online,4.0,44.11,176.44
2024-11-27,Mouse,Sur,Tienda,3.0,25.93,77.79
2024-04-07,Monitor,Norte,Distribuidor,2.0,179.66,359.32
2025-05-15,Auriculares,Este,Online,4.0,87.45,349.8
2025-12-18,Webcam,Centro,Tienda,4.0,63.21,252.84
2025-03-31,Teclado,Centro,Online,3.0,47.27,571.41
2025-04-15,Teclado,Oeste,Online,3.0,48.9,146.7
2025-03-06,Teclado,Norte,Tienda,3.0,45.16,135.48
2025-06-22,Auriculares,Norte,Online,3.0,91.12,273.36
,Mouse,Este,Tienda,3.0,25.14,75.42
2025-01-11,Auriculares,Sur,Online,5.0,82.14,410.7
2025-12-11,Teclado,Norte,Online,4.0,45.69,182.76
2024-09-17,Mouse,Oeste,Online,4.0,24.86,99.44
2025-11-14,Mouse,Sur,Tienda,1.0,24.93,24.93
2025-03-03,Teclado,Oeste,Online,4.0,46.89,187.56
2025-10-13,Teclado,Este,Online,2.0,43.65,87.3
2024-11-04,Auriculares,Norte,Online,1.0,95.44,95.44
2025-01-26,Teclado,Norte,Distribuidor,4.0,38.1,152.4
2024-06-19,Auriculares,Centro,Tienda,4.0,85.1,340.4
2024-12-20,Webcam,Norte,Tienda,2.0,65.79,131.58
2025-06-25,Mouse,Este,Online,3.0,25.39,76.17
2024-11-06,Webcam,Este,Distribuidor,3.0,50.7,152.1
2025-07-22,Teclado,Norte,Online,1.0,44.12,44.12
2024-04-20,Mouse,Sur,Online,1.0,25.08,25.08
2024-03-24,Mouse,,Online,2.0,25.93,51.86
2024-09-06,Auriculares,Norte,Tienda,5.0,87.01,435.05
2025-08-14,Mouse,Oeste,Online,4.0,25.26,101.04
2025-04-08,Auriculares,Norte,Tienda,5.0,86.69,433.45
2024-11-30,Mouse,Oeste,Online,1.0,24.6,24.6
2025-04-30,Mouse,Norte,Online,3.0,24.47,73.41
2024-08-26,Mouse,Sur,Tienda,5.0,24.9,124.5
2025-02-01,Webcam,Oeste,Tienda,1.0,63.54,63.54
2024-12-07,Auriculares,Centro,Distribuidor,1.0,75.74,75.74
2025-09-21,Webcam,Centro,Tienda,4.0,65.48,261.92
2024-08-09,Monitor,Norte,Tienda,2.0,218.28,436.56
2025-12-13,Webcam,Norte,Tienda,4.0,64.16,256.64
2024-07-16,Monitor,Sur,Tienda,1.0,212.99,212.99
2025-07-13,Auriculares,Norte,Tienda,1.0,83.61,83.61
2025-08-19,Monitor,Oeste,Tienda,1.0,225.22,225.22
2024-03-15,Auriculares,Oeste,Online,2.0,91.13,182.26
2024-11-16,Monitor,Este,Distribuidor,3.0,188.17,564.51
2024-11-08,Teclado,Norte,Online,2.0,46.15,92.3
2025-11-10,Auriculares,Norte,Distribuidor,1.0,72.53,72.53
2025-10-04,Webcam,Oeste,Tienda,4.0,65.76,263.04
2025-12-03,Auriculares,Oeste,Tienda,4.0,87.83,351.32
2024-12-12,Webcam,Oeste,Distribuidor,5.0,50.97,254.85
2025-02-20,Auriculares,Norte,Online,1.0,86.0,86.0
2025-10-10,Teclado,Norte,Online,3.0,43.62,130.86
2025-10-29,Teclado,Oeste,Online,1.0,47.51,47.51
2025-08-08,Teclado,Centro,Online,3.0,45.89,137.67
2025-10-25,Teclado,Oeste,Online,3.0,44.54,133.62
2025-11-01,Teclado,Este,Online,1.0,45.33,45.33
2024-06-23,Mouse,Centro,Online,4.0,25.52,102.08
2025-08-10,Webcam,Centro,Tienda,1.0,62.76,62.76
2024-08-17,Mouse,Norte,Tienda,3.0,23.95,71.85
2024-05-06,Mouse,Centro,Tienda,4.0,25.55,102.2
2024-08-13,Auriculares,Oeste,Online,4.0,94.13,376.52
2024-07-11,Auriculares,Sur,Tienda,2.0,92.55,185.1
2024-12-15,Teclado,Sur,Tienda,1.0,45.54,45.54
2025-02-17,Webcam,Este,Tienda,5.0,62.79,313.95
2024-12-08,Mouse,Centro,Online,4.0,23.73,94.92
2024-06-24,Mouse,Norte,Tienda,3.0,25.39,76.17
2024-05-30,Webcam,Este,Online,1.0,65.37,65.37
2024-09-25,Teclado,Este,Distribuidor,2.0,35.94,71.88
2025-03-09,Auriculares,Este,Distribuidor,1.0,74.15,74.15
2025-11-02,Mouse,Sur,Online,3.0,25.66,76.98
2024-12-06,Monitor,Centro,Online,1.0,220.52,220.52
2025-11-06,Mouse,Oeste,Tienda,4.0,24.03,96.12
2025-12-03,Auriculares,Norte,Tienda,2.0,89.25,178.5
2024-08-03,Webcam,Norte,Tienda,4.0,66.38,265.52
2025-06-03,Teclado,Este,Tienda,1.0,44.46,44.46
2025-02-09,Auriculares,Norte,Online,2.0,88.63,177.26
2024-12-30,Mouse,Este,Distribuidor,4.0,20.57,82.28
2025-12-05,Teclado,Este,Tienda,4.0,45.98,183.92
2025-05-03,Auriculares,Centro,Online,2.0,88.66,177.32
2024-12-28,Teclado,Este,Online,5.0,46.29,231.45
2024-12-14,Auriculares,Norte,Distribuidor,1.0,72.52,72.52
2024-12-29,Auriculares,Sur,Tienda,3.0,89.59,268.77
2024-06-22,Webcam,Oeste,Online,5.0,64.24,321.2
2025-08-17,Auriculares,Norte,Tienda,5.0,91.98,459.9
2025-07-20,Mouse,Centro,Distribuidor,2.0,20.97,41.94
2024-11-24,Mouse,Este,Online,2.0,24.8,49.6
2025-08-07,Auriculares,Este,Online,3.0,96.66,289.98
2025-08-19,Auriculares,Sur,Tienda,4.0,91.25,365.0
2025-03-15,Mouse,Sur,Distribuidor,2.0,19.61,39.22
2024-04-22,Monitor,Oeste,Tienda,5.0,221.96,1109.8
2024-10-30,Auriculares,Centro,Online,5.0,94.83,474.15
2025-02-16,Monitor,Sur,Online,4.0,215.8,863.2
2024-04-17,Auriculares,Centro,Online,2.0,88.93,177.86
2025-07-20,Teclado,Norte,Tienda,2.0,47.57,95.14
2024-07-14,Mouse,Norte,Distribuidor,1.0,21.33,21.33
2025-07-03,Mouse,Oeste,Online,3.0,23.63,70.89
2024-12-13,Auriculares,Oeste,Tienda,3.0,90.06,270.18
2025-12-11,Auriculares,Sur,Distribuidor,2.0,73.26,146.52
2025-12-17,Webcam,,Tienda,4.0,63.51,254.04
2025-05-05,Auriculares,Oeste,Online,2.0,87.99,175.98
2025-09-23,Mouse,Norte,Tienda,4.0,26.41,105.64
2025-10-14,Monitor,Norte,Online,2.0,218.81,437.62
2025-04-03,Webcam,Sur,Online,4.0,64.28,257.12
2025-03-23,Auriculares,Norte,Online,2.0,85.43,170.86
2024-12-18,Mouse,Norte,Online,2.0,23.82,47.64
2024-11-23,Teclado,Sur,Tienda,5.0,45.57,227.85
2024-05-17,Mouse,Norte,Tienda,3.0,24.92,74.76
2024-03-06,Teclado,Este,Online,2.0,47.43,94.86
2024-07-30,Mouse,Norte,Tienda,3.0,24.82,74.46
2025-11-23,Webcam,Norte,Online,2.0,63.37,126.74
,Webcam,Centro,Online,4.0,63.81,255.24
2024-12-24,Auriculares,Sur,Online,5.0,90.28,451.4
2024-12-21,Mouse,Este,Tienda,2.0,23.36,46.72
2025-12-10,Auriculares,Sur,Distribuidor,1.0,74.49,74.49
2024-08-04,Teclado,Centro,Online,2.0,46.64,93.28
2025-11-28,Mouse,Sur,Online,2.0,23.53,47.06
2025-06-25,Auriculares,Sur,Online,2.0,90.02,180.04
2024-10-27,Monitor,Norte,Online,2.0,216.3,432.6
2024-07-13,Auriculares,Sur,Tienda,3.0,90.46,271.38
2024-10-23,Teclado,Oeste,Tienda,3.0,44.96,134.88
2024-04-06,Auriculares,Sur,Tienda,5.0,92.61,463.05
2025-05-29,Auriculares,Sur,Tienda,3.0,92.48,277.44
2024-11-08,Auriculares,Norte,Online,5.0,90.3,451.5
2024-10-11,Monitor,Norte,Online,1.0,209.87,209.87
2024-08-16,Auriculares,Norte,Distribuidor,1.0,73.4,73.4
2024-10-13,Auriculares,Sur,Distribuidor,3.0,71.08,213.24
2025-04-01,Mouse,Centro,Distribuidor,2.0,20.22,40.44
2024-06-16,Teclado,,Online,5.0,46.53,232.65
2025-11-19,Monitor,Este,Online,4.0,223.74,894.96
2025-01-29,Auriculares,Oeste,Tienda,2.0,90.08,180.16
2024-02-07,Teclado,Este,Online,2.0,46.02,92.04
2024-06-05,Teclado,Norte,Tienda,5.0,45.24,226.2
2024-11-07,Auriculares,Centro,Online,5.0,93.05,465.25
2024-05-06,Teclado,Oeste,Online,3.0,44.97,134.91
2025-09-19,Mouse,Oeste,Online,2.0,24.67,49.34
2025-05-02,Teclado,Norte,Online,3.0,43.21,129.63
2024-02-02,Auriculares,Sur,Online,5.0,90.52,452.6
2024-09-17,Monitor,Norte,Online,3.0,225.16,675.48
2024-12-31,Teclado,Oeste,Distribuidor,3.0,36.83,110.49
2024-08-02,Auriculares,Centro,Online,5.0,91.25,456.25
2024-11-16,Mouse,Sur,Online,2.0,24.15,48.3
2024-12-09,Teclado,Oeste,Online,2.0,45.46,90.92
2025-02-08,Webcam,Centro,Tienda,1.0,65.68,65.68
2024-03-12,Auriculares,Norte,Online,2.0,87.97,175.94
2025-12-31,Mouse,Este,Online,5.0,23.89,119.45
2024-10-08,Auriculares,Este,Online,3.0,94.03,282.09
2024-10-24,Teclado,Norte,Online,4.0,43.86,175.44
2024-08-09,Monitor,Este,Tienda,5.0,213.36,1066.8
2024-11-09,Mouse,Norte,Online,4.0,24.91,99.64
2025-10-19,Auriculares,Norte,Online,2.0,88.77,177.54
2025-11-23,Monitor,Sur,Online,5.0,221.11,1105.55
2024-03-12,Monitor,Oeste,Distribuidor,2.0,174.21,348.42
2024-01-02,Auriculares,Oeste,Tienda,5.0,89.02,445.1
2024-03-14,Auriculares,Oeste,Distribuidor,1.0,74.83,74.83
2025-12-27,Mouse,Norte,Online,4.0,25.02,100.08
2025-09-03,Teclado,Norte,Online,3.0,46.16,138.48
2024-01-06,Webcam,Norte,Online,3.0,66.04,198.12
2025-11-17,Auriculares,Norte,Online,1.0,87.0,87.0
2025-02-14,Auriculares,Centro,Online,2.0,90.82,181.64
2024-12-28,Monitor,Norte,Tienda,1.0,225.89,225.89
2025-03-07,Mouse,Norte,Online,1.0,24.76,24.76
2025-03-25,Monitor,Norte,Online,1.0,215.22,215.22
2025-04-30,Teclado,Norte,Online,2.0,45.75,91.5
2024-07-12,Teclado,Sur,Online,3.0,46.25,138.75
2024-10-30,Mouse,Norte,Tienda,5.0,24.9,124.5
2024-11-02,Webcam,Norte,Online,3.0,60.42,181.26
2024-01-16,Monitor,Centro,Tienda,1.0,213.88,213.88
2024-03-17,Auriculares,Norte,Tienda,5.0,94.62,473.1
2024-12-13,Auriculares,Sur,Tienda,3.0,91.75,275.25
2024-11-25,Auriculares,Centro,Online,4.0,92.99,371.96
2025-03-07,Auriculares,Centro,Online,2.0,89.9,179.8
2024-01-03,Teclado,Centro,Distribuidor,4.0,35.31,141.24
2025-04-25,Mouse,Centro,Tienda,5.0,25.41,127.05
2024-12-09,Mouse,Oeste,Online,1.0,25.7,25.7
2025-08-12,Webcam,Sur,Online,2.0,66.12,132.24
2024-11-30,Mouse,Centro,Distribuidor,3.0,20.17,60.51
2024-12-07,Monitor,Centro,Online,3.0,208.23,624.69
2024-05-12,Teclado,Centro,Distribuidor,1.0,36.77,36.77
2025-12-27,Mouse,Oeste,Tienda,5.0,25.44,127.2
2025-10-09,Teclado,Este,Online,2.0,46.0,92.0
2025-04-19,Mouse,Este,Tienda,1.0,24.89,24.89
2025-11-18,Teclado,Sur,Tienda,3.0,44.56,133.68
,Monitor,Norte,Distribuidor,4.0,191.35,765.4
2025-11-14,Mouse,Este,Tienda,4.0,26.26,105.04
2025-11-16,Teclado,Este,Online,1.0,45.35,45.35
2024-11-28,Auriculares,Norte,Online,1.0,87.83,87.83
2025-04-29,Teclado,Sur,Online,5.0,46.25,231.25
2025-12-28,Mouse,Norte,Online,5.0,24.26,121.3
2025-01-31,Mouse,Norte,Tienda,2.0,24.71,49.42
2025-12-27,Auriculares,Este,Distribuidor,3.0,71.33,213.99
2025-03-12,Teclado,Centro,Online,4.0,44.59,178.36
2025-09-11,Monitor,Oeste,Tienda,5.0,226.18,1130.9
,Mouse,Centro,Online,5.0,23.77,118.85
2025-12-07,Mouse,Centro,Distribuidor,2.0,21.64,43.28
2024-05-29,Webcam,Centro,Tienda,4.0,66.98,267.92
2024-03-10,Auriculares,Norte,Distribuidor,1.0,76.17,76.17
2025-09-30,Auriculares,Centro,Distribuidor,1.0,74.69,74.69
2025-12-27,Teclado,Norte,Online,4.0,46.47,185.88
2024-04-04,Auriculares,Sur,Online,4.0,91.13,364.52
2025-09-23,Monitor,Oeste,Online,4.0,228.07,912.28
2024-11-11,Mouse,Sur,Tienda,4.0,24.62,98.48
2025-11-24,Mouse,Oeste,Online,3.0,25.19,75.57
2025-12-02,Monitor,Centro,Tienda,3.0,221.49,116.84
2024-12-23,Teclado,Centro,Tienda,4.0,42.76,171.04
2024-09-12,Webcam,Sur,Tienda,3.0,67.57,202.71
2025-11-29,Auriculares,Este,Distribuidor,5.0,71.2,356.0
2024-09-15,Mouse,Oeste,Online,1.0,25.94,25.94
2024-09-21,Auriculares,Oeste,Online,4.0,92.25,369.0
2025-11-01,Mouse,Centro,Online,2.0,24.74,49.48
2024-04-29,Mouse,Oeste,Tienda,5.0,25.3,126.5
2024-08-14,Auriculares,Sur,Online,4.0,87.72,350.88
2024-12-02,Auriculares,Este,Distribuidor,5.0,77.65,388.25
2024-05-21,Auriculares,Oeste,Online,1.0,87.77,87.77
2025-06-08,Teclado,Centro,Distribuidor,4.0,36.09,144.36
2025-06-28,Mouse,Este,Online,3.0,25.66,76.98
2024-11-20,Auriculares,Norte,Tienda,1.0,91.05,91.05
2025-02-05,Mouse,Este,Online,3.0,26.73,385.23
2025-12-15,Auriculares,Centro,Online,5.0,93.3,466.5
2025-01-03,Mouse,Norte,Tienda,5.0,23.98,119.9
2025-05-01,Auriculares,Oeste,Online,3.0,89.34,268.02
2025-05-14,Auriculares,Oeste,Tienda,3.0,84.26,252.78
2024-04-11,Mouse,Sur,Tienda,3.0,24.9,74.7
2025-12-24,Auriculares,Norte,Online,2.0,84.75,169.5
2025-01-24,Webcam,Oeste,Tienda,4.0,61.16,244.64
2025-12-06,Teclado,Centro,Online,4.0,46.21,184.84
2025-11-13,Mouse,Norte,Online,5.0,25.06,125.3
2024-12-25,Mouse,Sur,Online,4.0,24.86,99.44
,Webcam,Norte,Tienda,4.0,65.89,263.56
2024-11-25,Auriculares,Centro,Tienda,5.0,87.71,438.55
2024-07-11,Auriculares,Centro,Distribuidor,2.0,71.79,143.58
2025-10-21,Mouse,Sur,Online,5.0,24.59,122.95
2025-12-28,Monitor,Este,Online,2.0,218.68,437.36
2024-01-04,Webcam,Norte,Online,4.0,64.61,258.44
2025-01-01,Auriculares,Norte,Tienda,3.0,89.47,268.41
2025-02-24,Mouse,Centro,Online,3.0,26.67,80.01
2024-08-05,Monitor,,Tienda,4.0,224.94,899.76
2025-11-27,Auriculares,Este,Online,3.0,89.25,267.75
2024-11-12,Mouse,Centro,Online,1.0,25.68,25.68
2025-06-17,Webcam,Oeste,Online,1.0,61.28,61.28
2024-02-27,Monitor,Centro,Online,1.0,207.95,207.95
2024-08-23,Teclado,Norte,Tienda,1.0,47.3,47.3
2025-12-23,Mouse,Sur,Online,3.0,25.14,75.42
2025-05-22,Teclado,Oeste,Distribuidor,3.0,37.88,113.64
2025-01-06,Mouse,Oeste,Tienda,1.0,24.29,24.29
2025-11-21,Teclado,Oeste,Distribuidor,1.0,39.84,39.84
2025-12-11,Webcam,Este,Tienda,4.0,61.96,247.84
2025-09-10,Webcam,Centro,Online,1.0,65.24,65.24
2024-10-20,Teclado,Sur,Tienda,1.0,45.03,45.03
2025-11-01,Auriculares,Sur,Online,4.0,88.95,355.8
2024-12-02,Mouse,Norte,Tienda,5.0,24.87,124.35
2025-02-24,Teclado,Norte,Online,1.0,44.08,44.08
2025-07-15,Monitor,Este,Online,1.0,223.7,223.7
2025-05-21,Teclado,Norte,Online,5.0,46.02,230.1
2025-11-09,Mouse,Norte,Online,3.0,25.98,77.94
2025-07-31,Teclado,Centro,Online,1.0,46.85,46.85
2024-12-13,Teclado,Oeste,Distribuidor,2.0,37.4,74.8
2025-04-30,Mouse,Norte,Tienda,1.0,26.23,26.23
2025-06-11,Webcam,Norte,Online,,,269.28
2025-11-24,Mouse,Norte,Online,4.0,24.84,99.36
2025-12-17,Mouse,Sur,Online,5.0,24.71,123.55
2025-09-17,Mouse,Centro,Distribuidor,4.0,20.59,82.36
2024-02-21,Mouse,Norte,Tienda,1.0,24.28,24.28
2025-05-25,Auriculares,Oeste,Tienda,4.0,83.3,333.2
2025-11-26,Mouse,Sur,Online,2.0,24.14,48.28
2024-11-14,Auriculares,Oeste,Online,3.0,93.36,280.08
2025-01-07,Teclado,Norte,Tienda,3.0,44.31,132.93
2025-11-06,Mouse,Norte,Tienda,3.0,25.16,75.48
2024-12-17,Monitor,Centro,Online,2.0,230.22,460.44
2025-05-06,Mouse,Norte,Online,3.0,25.35,76.05
2025-06-03,Auriculares,Oeste,Online,1.0,87.8,87.8
2025-11-11,Auriculares,Norte,Online,2.0,89.77,179.54
2025-03-20,Teclado,Sur,Online,2.0,47.74,95.48
2025-09-05,Monitor,Centro,Tienda,1.0,229.13,229.13
2024-12-30,Auriculares,Centro,Online,3.0,87.56,262.68
2024-10-02,Monitor,Sur,Tienda,2.0,214.81,429.62
2024-08-25,Auriculares,Este,Distribuidor,2.0,75.0,150.0
2025-11-25,Monitor,Este,Tienda,1.0,205.99,205.99
2025-12-10,Auriculares,Norte,Online,2.0,90.5,181.0
2024-05-21,Monitor,Norte,Online,1.0,228.78,228.78
2025-03-12,Teclado,Norte,Online,4.0,44.14,176.56
2024-08-03,Mouse,Oeste,Online,5.0,25.28,126.4
2024-10-31,Teclado,Sur,Tienda,3.0,45.46,136.38
2025-01-07,Mouse,Centro,Tienda,2.0,24.85,49.7
2025-11-11,Teclado,Centro,Tienda,2.0,45.03,90.06
2024-03-19,Auriculares,Centro,Tienda,1.0,89.42,89.42
2024-12-29,Monitor,Centro,Distribuidor,1.0,178.29,178.29
2024-03-18,Webcam,Norte,Distribuidor,2.0,51.7,103.4
2024-08-04,Monitor,Sur,Online,,,427.72
2025-03-16,Auriculares,Norte,Tienda,4.0,88.55,354.2
2025-03-07,Teclado,Este,Tienda,4.0,43.72,174.88
2024-03-23,Monitor,Sur,Online,3.0,222.13,666.39
2025-08-12,Webcam,Sur,Distribuidor,4.0,53.89,215.56
2025-01-22,Teclado,Norte,Tienda,1.0,45.43,45.43
2024-12-01,Teclado,Oeste,Online,5.0,43.97,219.85
2025-09-07,Auriculares,Este,Online,1.0,91.82,91.82
2025-06-15,Mouse,Este,Distribuidor,3.0,21.03,63.09
